date,anomaly_category,severity_pct,raw_score,hour,day_of_week,is_weekend,Appliances_Wh,lights_Wh,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C,T7_C,T8_C,T9_C,T_out_C,RH_1_pct,RH_2_pct,RH_3_pct,RH_5_pct,RH_out_pct,Windspeed_ms,Press_mmHg,Tdewpoint_C,top1_capteur,top1_label,top1_shap_score,top1_direction,top1_valeur_brute,top1_percentile_ctx,top1_interpretation,top2_capteur,top2_label,top2_shap_score,top2_direction,top2_valeur_brute,top2_percentile_ctx,top2_interpretation,top3_capteur,top3_label,top3_shap_score,top3_direction,top3_valeur_brute,top3_percentile_ctx,top3_interpretation,top4_capteur,top4_label,top4_shap_score,top4_direction,top4_valeur_brute,top4_percentile_ctx,top4_interpretation,top5_capteur,top5_label,top5_shap_score,top5_direction,top5_valeur_brute,top5_percentile_ctx,top5_interpretation
2016-01-20 20:40:00,high,99.99,0.586822,20,Wednesday,0,440.0,10.0,19.26,18.93,19.73,16.62,18.22,0.9,16.1,20.2,15.73,0.23,39.6,38.1,41.5,67.1,90.0,1.67,761.4,-1.17,Appliances,Consommation appareils (Wh),0.036614,HAUSSE,440.0,99.6,Consommation appareils (Wh) = 440.0 -> valeur tres haute (top 10%) pour 20h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.020266,HAUSSE,0.23,2.0,Temperature exterieure station meteo (C) = 0.23 -> valeur tres basse (bottom 10%) pour 20h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.018577,HAUSSE,10.0,65.8,Eclairage (Wh) = 10.0 -> valeur dans la norme pour 20h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.017483,HAUSSE,19.73,6.0,Temperature buanderie (C) = 19.73 -> valeur tres basse (bottom 10%) pour 20h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.01533,HAUSSE,18.93,11.6,Temperature salon/salle de vie (C) = 18.93 -> valeur basse (bottom 25%) pour 20h (HAUSSE du score anomalie)
2016-01-20 20:50:00,high,100.0,0.588874,20,Wednesday,0,400.0,20.0,19.43,19.0,19.57,17.46,18.38,0.9,16.1,20.2,15.8,0.27,39.2,37.9,40.6,74.8,90.0,1.83,761.5,-1.13,RH_3,Humidite buanderie (%),0.032292,HAUSSE,40.6,65.8,Humidite buanderie (%) = 40.6 -> valeur dans la norme pour 20h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.023135,HAUSSE,400.0,99.1,Consommation appareils (Wh) = 400.0 -> valeur tres haute (top 10%) pour 20h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.019248,HAUSSE,17.46,3.3,Temperature bureau (C) = 17.46 -> valeur tres basse (bottom 10%) pour 20h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.0184,HAUSSE,19.43,4.7,Temperature cuisine (C) = 19.43 -> valeur tres basse (bottom 10%) pour 20h (HAUSSE du score anomalie),T8,Temperature salon ado (C),0.017691,HAUSSE,20.2,14.3,Temperature salon ado (C) = 20.2 -> valeur basse (bottom 25%) pour 20h (HAUSSE du score anomalie)
2016-01-20 21:00:00,high,99.88,0.572344,21,Wednesday,0,420.0,10.0,19.5,19.13,19.47,18.12,18.29,0.9,16.1,20.2,15.8,0.3,39.0,37.9,40.3,72.5,90.0,2.0,761.5,-1.1,T4,Temperature bureau (C),0.033441,HAUSSE,18.12,5.6,Temperature bureau (C) = 18.12 -> valeur tres basse (bottom 10%) pour 21h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.020786,HAUSSE,40.3,64.2,Humidite buanderie (%) = 40.3 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.018895,HAUSSE,19.47,3.1,Temperature buanderie (C) = 19.47 -> valeur tres basse (bottom 10%) pour 21h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.018075,HAUSSE,19.5,4.6,Temperature cuisine (C) = 19.5 -> valeur tres basse (bottom 10%) pour 21h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.015798,HAUSSE,420.0,99.6,Consommation appareils (Wh) = 420.0 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie)
2016-01-20 21:10:00,high,99.7,0.560778,21,Wednesday,0,390.0,10.0,19.6,19.2,19.39,18.8,18.25,0.95,16.1,20.2,15.86,0.3,38.9,37.7,40.1,69.5,89.8,2.0,761.5,-1.15,T4,Temperature bureau (C),0.040149,HAUSSE,18.8,10.6,Temperature bureau (C) = 18.8 -> valeur basse (bottom 25%) pour 21h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.035245,HAUSSE,40.13,63.8,Humidite buanderie (%) = 40.13 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.02671,HAUSSE,19.39,3.1,Temperature buanderie (C) = 19.39 -> valeur tres basse (bottom 10%) pour 21h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.014726,HAUSSE,18.25,15.7,Temperature salle de bain (C) = 18.25 -> valeur basse (bottom 25%) pour 21h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.012722,HAUSSE,37.73,16.6,Humidite salon/salle de vie (%) = 37.73 -> valeur basse (bottom 25%) pour 21h (HAUSSE du score anomalie)
2016-01-20 21:20:00,mid,98.87,0.536697,21,Wednesday,0,410.0,20.0,19.67,19.29,19.29,19.26,18.07,0.9,16.1,20.2,15.89,0.3,38.7,37.7,40.0,67.4,89.7,2.0,761.5,-1.2,RH_3,Humidite buanderie (%),0.038573,HAUSSE,39.97,62.1,Humidite buanderie (%) = 39.97 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.020519,HAUSSE,19.26,16.4,Temperature bureau (C) = 19.26 -> valeur basse (bottom 25%) pour 21h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.015532,HAUSSE,20.0,92.5,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.015019,HAUSSE,38.73,39.7,Humidite cuisine (%) = 38.73 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.01178,HAUSSE,19.29,3.1,Temperature buanderie (C) = 19.29 -> valeur tres basse (bottom 10%) pour 21h (HAUSSE du score anomalie)
2016-01-20 21:30:00,mid,95.92,0.510155,21,Wednesday,0,210.0,10.0,19.7,19.29,19.29,19.8,17.87,0.9,16.1,20.13,15.89,0.3,38.5,37.5,39.8,65.3,89.5,2.0,761.5,-1.25,lights,Eclairage (Wh),0.023519,HAUSSE,10.0,68.9,Eclairage (Wh) = 10.0 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.021249,HAUSSE,39.77,61.7,Humidite buanderie (%) = 39.77 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.008039,HAUSSE,19.8,26.9,Temperature bureau (C) = 19.8 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.008013,HAUSSE,19.29,3.1,Temperature buanderie (C) = 19.29 -> valeur tres basse (bottom 10%) pour 21h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.006158,HAUSSE,0.3,4.4,Temperature exterieure station meteo (C) = 0.3 -> valeur tres basse (bottom 10%) pour 21h (HAUSSE du score anomalie)
2016-01-20 21:40:00,mid,95.32,0.50696,21,Wednesday,0,70.0,20.0,19.76,19.39,19.29,20.19,17.73,0.9,16.1,20.09,15.93,0.3,38.3,37.4,39.6,63.4,89.3,2.0,761.5,-1.3,Appliances,Consommation appareils (Wh),0.019143,HAUSSE,70.0,25.5,Consommation appareils (Wh) = 70.0 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.018696,HAUSSE,39.56,59.6,Humidite buanderie (%) = 39.56 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.016701,HAUSSE,20.0,92.5,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie),RH_6,Humidite ext. Nord (%),0.00962,HAUSSE,97.0,94.0,Humidite ext. Nord (%) = 97.0 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.008635,HAUSSE,20.19,33.1,Temperature bureau (C) = 20.19 -> valeur dans la norme pour 21h (HAUSSE du score anomalie)
2016-01-21 18:40:00,mid,98.85,0.536126,18,Thursday,0,430.0,20.0,19.6,18.29,18.39,17.76,17.88,-1.53,17.33,19.3,15.96,-0.43,34.9,33.7,37.4,37.8,81.7,1.0,764.6,-3.23,Appliances,Consommation appareils (Wh),0.051738,HAUSSE,430.0,95.2,Consommation appareils (Wh) = 430.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.01234,HAUSSE,18.29,9.2,Temperature salon/salle de vie (C) = 18.29 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.010366,HAUSSE,20.0,94.5,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.00942,HAUSSE,34.92,11.1,Humidite cuisine (%) = 34.92 -> valeur basse (bottom 25%) pour 18h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.008731,HAUSSE,19.6,11.8,Temperature cuisine (C) = 19.6 -> valeur basse (bottom 25%) pour 18h (HAUSSE du score anomalie)
2016-01-21 18:50:00,high,99.42,0.548594,18,Thursday,0,1070.0,30.0,19.6,18.43,18.39,17.7,17.86,-1.6,17.29,19.36,16.0,-0.62,34.3,34.0,36.9,37.6,82.8,1.0,764.5,-3.22,Appliances,Consommation appareils (Wh),0.045351,HAUSSE,1070.0,100.0,Consommation appareils (Wh) = 1070.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),T7,Temperature chambre parentale (C),0.02596,HAUSSE,17.29,7.2,Temperature chambre parentale (C) = 17.29 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.018141,HAUSSE,30.0,99.5,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.012199,HAUSSE,33.96,5.3,Humidite salon/salle de vie (%) = 33.96 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.009819,HAUSSE,-0.62,2.2,Temperature exterieure station meteo (C) = -0.62 -> valeur tres basse (bottom 10%) pour 18h (HAUSSE du score anomalie)
2016-01-21 19:00:00,mid,97.3,0.518059,19,Thursday,0,890.0,20.0,19.73,18.57,18.39,17.6,17.87,-1.73,17.23,19.39,16.0,-0.8,37.9,34.1,36.9,37.7,84.0,1.0,764.5,-3.2,Appliances,Consommation appareils (Wh),0.053532,HAUSSE,890.0,100.0,Consommation appareils (Wh) = 890.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.022167,HAUSSE,37.86,22.1,Humidite cuisine (%) = 37.86 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie),Tdewpoint,Point de rosee (C),0.00508,HAUSSE,-3.2,4.6,Point de rosee (C) = -3.2 -> valeur tres basse (bottom 10%) pour 19h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.004863,HAUSSE,19.73,10.9,Temperature cuisine (C) = 19.73 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie),Windspeed,Vitesse du vent (m/s),0.003026,HAUSSE,1.0,11.2,Vitesse du vent (m/s) = 1.0 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie)
2016-01-21 19:10:00,mid,98.38,0.529553,19,Thursday,0,590.0,30.0,19.86,18.7,18.43,17.6,17.93,-1.79,17.2,19.45,16.0,-0.77,47.7,34.1,37.8,38.5,84.0,1.17,764.5,-3.17,RH_1,Humidite cuisine (%),0.038306,HAUSSE,47.66,98.1,Humidite cuisine (%) = 47.66 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.019381,HAUSSE,590.0,99.2,Consommation appareils (Wh) = 590.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.017968,HAUSSE,19.86,11.4,Temperature cuisine (C) = 19.86 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.012572,HAUSSE,30.0,100.0,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.006744,HAUSSE,18.7,10.4,Temperature salon/salle de vie (C) = 18.7 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie)
2016-01-21 19:20:00,mid,95.79,0.509421,19,Thursday,0,100.0,0.0,19.89,18.7,18.43,17.6,18.02,-1.86,17.17,19.5,16.0,-0.73,49.5,34.2,38.4,39.9,84.0,1.33,764.6,-3.13,RH_1,Humidite cuisine (%),0.035698,HAUSSE,49.5,98.6,Humidite cuisine (%) = 49.5 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.017501,HAUSSE,0.0,52.6,Eclairage (Wh) = 0.0 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.016196,HAUSSE,100.0,46.9,Consommation appareils (Wh) = 100.0 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.006866,HAUSSE,19.89,11.4,Temperature cuisine (C) = 19.89 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie),Windspeed,Vitesse du vent (m/s),0.003223,HAUSSE,1.33,13.6,Vitesse du vent (m/s) = 1.33 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie)
2016-01-21 19:30:00,mid,97.9,0.52446,19,Thursday,0,100.0,10.0,19.96,18.82,18.5,17.6,18.1,-1.79,17.13,19.47,15.96,-0.7,47.0,36.1,39.3,41.0,84.0,1.5,764.6,-3.1,RH_1,Humidite cuisine (%),0.028298,HAUSSE,47.03,96.2,Humidite cuisine (%) = 47.03 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.022776,HAUSSE,100.0,46.9,Consommation appareils (Wh) = 100.0 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.015713,HAUSSE,19.96,11.4,Temperature cuisine (C) = 19.96 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.010019,HAUSSE,18.5,2.2,Temperature buanderie (C) = 18.5 -> valeur tres basse (bottom 10%) pour 19h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.009402,HAUSSE,18.82,12.3,Temperature salon/salle de vie (C) = 18.82 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie)
2016-01-21 19:40:00,mid,97.56,0.52061,19,Thursday,0,120.0,10.0,20.1,18.96,18.57,17.67,18.18,-1.9,17.1,19.42,15.96,-0.67,43.7,36.9,39.7,41.0,84.0,1.67,764.6,-3.07,RH_3,Humidite buanderie (%),0.018374,HAUSSE,39.66,62.7,Humidite buanderie (%) = 39.66 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.016376,HAUSSE,43.69,72.2,Humidite cuisine (%) = 43.69 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.014727,HAUSSE,10.0,83.9,Eclairage (Wh) = 10.0 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.014617,HAUSSE,18.96,15.8,Temperature salon/salle de vie (C) = 18.96 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.008561,HAUSSE,40.98,1.1,Humidite salle de bain (%) = 40.98 -> valeur tres basse (bottom 10%) pour 19h (HAUSSE du score anomalie)
2016-01-21 19:50:00,mid,98.45,0.530113,19,Thursday,0,150.0,0.0,20.1,19.13,18.7,17.7,18.25,-1.97,17.09,19.49,16.0,-0.63,42.2,37.2,39.9,40.8,84.0,1.83,764.7,-3.03,RH_2,Humidite salon/salle de vie (%),0.02674,HAUSSE,37.2,14.7,Humidite salon/salle de vie (%) = 37.2 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.011798,HAUSSE,19.13,22.6,Temperature salon/salle de vie (C) = 19.13 -> valeur basse (bottom 25%) pour 19h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.011748,HAUSSE,39.09,56.9,Humidite bureau (%) = 39.09 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.010189,HAUSSE,0.0,52.6,Eclairage (Wh) = 0.0 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.009463,HAUSSE,150.0,82.3,Consommation appareils (Wh) = 150.0 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie)
2016-01-21 21:10:00,mid,95.4,0.50742,21,Thursday,0,310.0,0.0,20.36,19.57,19.86,17.5,18.43,-1.2,16.79,19.7,16.0,0.98,37.7,36.8,42.8,39.9,82.5,3.83,764.5,-1.63,T3,Temperature buanderie (C),0.036253,HAUSSE,19.86,7.4,Temperature buanderie (C) = 19.86 -> valeur tres basse (bottom 10%) pour 21h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.019834,HAUSSE,42.77,78.1,Humidite buanderie (%) = 42.77 -> valeur haute (top 25%) pour 21h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.012887,HAUSSE,310.0,98.5,Consommation appareils (Wh) = 310.0 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie),Windspeed,Vitesse du vent (m/s),0.010888,HAUSSE,3.83,53.0,Vitesse du vent (m/s) = 3.83 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.001833,BAISSE,0.0,54.2,Eclairage (Wh) = 0.0 -> valeur dans la norme pour 21h (BAISSE du score anomalie)
2016-01-21 21:30:00,mid,96.09,0.510977,21,Thursday,0,220.0,10.0,20.46,19.7,20.46,17.46,18.6,-1.32,16.77,19.7,15.89,0.75,37.6,36.8,42.9,39.8,83.5,3.5,764.6,-1.7,RH_3,Humidite buanderie (%),0.035268,HAUSSE,42.93,78.7,Humidite buanderie (%) = 42.93 -> valeur haute (top 25%) pour 21h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.030838,HAUSSE,20.46,18.8,Temperature buanderie (C) = 20.46 -> valeur basse (bottom 25%) pour 21h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.007213,HAUSSE,18.6,19.9,Temperature salle de bain (C) = 18.6 -> valeur basse (bottom 25%) pour 21h (HAUSSE du score anomalie),RH_7,Humidite chambre parentale (%),0.005521,HAUSSE,29.59,14.7,Humidite chambre parentale (%) = 29.59 -> valeur basse (bottom 25%) pour 21h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.002745,HAUSSE,36.79,8.3,Humidite salon/salle de vie (%) = 36.79 -> valeur tres basse (bottom 10%) pour 21h (HAUSSE du score anomalie)
2016-01-23 19:20:00,mid,95.61,0.508577,19,Saturday,1,70.0,20.0,17.46,17.17,17.39,15.3,15.35,6.5,15.41,18.42,15.0,6.17,46.4,45.1,43.4,51.0,94.3,3.33,770.6,5.3,T1,Temperature cuisine (C),0.035446,HAUSSE,17.46,0.5,Temperature cuisine (C) = 17.46 -> valeur tres basse (bottom 10%) pour 19h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.012644,HAUSSE,17.17,2.2,Temperature salon/salle de vie (C) = 17.17 -> valeur tres basse (bottom 10%) pour 19h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.008808,HAUSSE,45.09,92.9,Humidite salon/salle de vie (%) = 45.09 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.007886,HAUSSE,20.0,96.7,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.00757,HAUSSE,47.16,94.8,Humidite bureau (%) = 47.16 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie)
2016-01-24 08:10:00,high,99.22,0.544879,8,Sunday,1,360.0,30.0,17.6,16.79,18.39,16.17,15.34,6.09,15.61,18.11,15.5,6.18,43.6,42.9,43.4,51.0,95.8,6.67,767.3,5.55,lights,Eclairage (Wh),0.071911,HAUSSE,30.0,100.0,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.011455,HAUSSE,43.63,79.4,Humidite cuisine (%) = 43.63 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.009714,HAUSSE,360.0,97.5,Consommation appareils (Wh) = 360.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.009074,HAUSSE,16.17,1.3,Temperature bureau (C) = 16.17 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),,,,,,,
2016-01-24 08:20:00,mid,98.32,0.528558,8,Sunday,1,590.0,20.0,17.6,16.86,18.29,16.76,15.39,6.09,15.6,18.1,15.5,6.27,43.8,43.1,43.3,51.0,95.7,6.33,767.4,5.6,Appliances,Consommation appareils (Wh),0.034576,HAUSSE,590.0,99.8,Consommation appareils (Wh) = 590.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.027567,HAUSSE,16.76,3.7,Temperature bureau (C) = 16.76 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.010316,HAUSSE,43.29,85.2,Humidite buanderie (%) = 43.29 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.010103,HAUSSE,20.0,98.5,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.009447,HAUSSE,43.13,58.5,Humidite salon/salle de vie (%) = 43.13 -> valeur dans la norme pour 8h (HAUSSE du score anomalie)
2016-01-24 08:30:00,high,99.01,0.539589,8,Sunday,1,850.0,20.0,17.6,16.93,18.23,17.52,15.39,6.09,15.6,18.09,15.5,6.35,44.2,43.2,43.3,51.0,95.5,6.0,767.4,5.65,Appliances,Consommation appareils (Wh),0.020919,HAUSSE,850.0,100.0,Consommation appareils (Wh) = 850.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.019063,HAUSSE,20.0,98.5,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.018042,HAUSSE,17.52,9.4,Temperature bureau (C) = 17.52 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),T7,Temperature chambre parentale (C),0.015624,HAUSSE,15.6,0.0,Temperature chambre parentale (C) = 15.6 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.01493,HAUSSE,44.17,83.1,Humidite cuisine (%) = 44.17 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie)
2016-01-24 08:40:00,mid,98.46,0.530249,8,Sunday,1,690.0,10.0,17.67,17.0,18.32,18.0,15.39,6.19,15.6,18.03,15.5,6.43,44.7,43.4,44.4,51.0,95.3,5.67,767.4,5.7,Appliances,Consommation appareils (Wh),0.04206,HAUSSE,690.0,100.0,Consommation appareils (Wh) = 690.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.016463,HAUSSE,10.0,91.7,Eclairage (Wh) = 10.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.016073,HAUSSE,44.36,89.4,Humidite buanderie (%) = 44.36 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),RH_9,Humidite chambre (%),0.012968,HAUSSE,48.73,88.8,Humidite chambre (%) = 48.73 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.009611,HAUSSE,18.0,12.3,Temperature bureau (C) = 18.0 -> valeur basse (bottom 25%) pour 8h (HAUSSE du score anomalie)
2016-01-24 08:50:00,high,99.64,0.558411,8,Sunday,1,800.0,10.0,17.79,17.13,18.6,18.49,15.37,6.19,15.6,18.0,15.5,6.52,45.5,43.6,45.7,51.0,95.2,5.33,767.5,5.75,RH_3,Humidite buanderie (%),0.051916,HAUSSE,45.69,98.8,Humidite buanderie (%) = 45.69 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.028502,HAUSSE,800.0,100.0,Consommation appareils (Wh) = 800.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.01284,HAUSSE,18.6,2.7,Temperature buanderie (C) = 18.6 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),RH_8,Humidite salon ado (%),0.012549,HAUSSE,52.53,92.9,Humidite salon ado (%) = 52.53 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.012113,HAUSSE,18.49,20.6,Temperature bureau (C) = 18.49 -> valeur basse (bottom 25%) pour 8h (HAUSSE du score anomalie)
2016-01-24 09:00:00,high,99.7,0.560102,9,Sunday,1,710.0,20.0,17.86,17.2,18.96,18.83,15.39,6.23,15.6,18.0,15.5,6.6,46.7,43.7,46.8,51.1,95.0,5.0,767.5,5.8,Appliances,Consommation appareils (Wh),0.044375,HAUSSE,710.0,100.0,Consommation appareils (Wh) = 710.0 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.028109,HAUSSE,18.83,29.3,Temperature bureau (C) = 18.83 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.018889,HAUSSE,18.96,5.0,Temperature buanderie (C) = 18.96 -> valeur tres basse (bottom 10%) pour 9h (HAUSSE du score anomalie),Windspeed,Vitesse du vent (m/s),0.014871,HAUSSE,5.0,66.3,Vitesse du vent (m/s) = 5.0 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.013668,HAUSSE,44.5,85.4,Humidite bureau (%) = 44.5 -> valeur haute (top 25%) pour 9h (HAUSSE du score anomalie)
